time,sensor_AccelerometerX[],sensor_AccelerometerY[],sensor_AccelerometerZ[],sensor_LinearAccelerationSensorX[],sensor_LinearAccelerationSensorY[],sensor_LinearAccelerationSensorZ[],sensor_GravitySensorX[],sensor_GravitySensorY[],sensor_GravitySensorZ[],sensor_GyroscopeX[],sensor_GyroscopeY[],sensor_GyroscopeZ[],sensor_RelativeOrientationSensor1[],sensor_RelativeOrientationSensor2[],sensor_RelativeOrientationSensor3[],sensor_RelativeOrientationSensor4[],sensor_AbsoluteOrientationSensor1[],sensor_AbsoluteOrientationSensor2[],sensor_AbsoluteOrientationSensor3[],sensor_AbsoluteOrientationSensor4[],label_StillShake_Still,label_StillShake_Shake
1657209026318,,,,,,,,,,-0.003490658503988659,0,0,,,,,,,,,x,
1657209026887,0,0,9.8,0,0,0,0,0,9.8,-0.0017453292519943296,0,0.0017453292519943296,0.00027104348980556037,0.0006447869826794253,0.10018562009968693,0.9949685182509117,,,,,x,
1657209026888,,,,,,,,,,,,,,,,,-0.000520780431284334,0.0012889767989883235,0.7965287048400621,0.6045991148623748,x,
1657209026905,0,0,9.8,0,0,0,0,0,9.8,-0.0017453292519943296,0,0.0017453292519943296,0.00027665992579323364,0.0006423971605314712,0.10018562009968693,0.9949685182509117,,,,,x,
1657209026917,0,0,9.9,0,0,0,0,0,9.8,-0.005235987755982989,0.0017453292519943296,0,0.00028337180073593994,0.0006394648144710428,0.10018562009968693,0.9949685182509117,-0.0005162778898241513,0.0012907868090500472,0.7965287048400621,0.6045991148623748,x,
1657209026918,,,,,,,,,,,,,,,,,-0.0005027327411754103,0.001296122384996548,0.7965287048400621,0.6045991148623748,x,
1657209026939,0,0,9.8,,,,,,,,,,0.00027778069840262494,0.0006419133196886977,0.10018562009968693,0.9949685182509117,-0.00046177248494457435,0.001311274043854676,0.7965287048400621,0.6045991148623748,x,
1657209026940,,,,0,0,0,0,0,9.8,-0.003490658503988659,-0.0017453292519943296,0,,,,,,,,,x,
1657209026955,,,,,,,,,,,,,0.00025634522837870576,0.0006507702745871877,0.10018562009968693,0.9949685182509117,,,,,x,
1657209026956,0,0,9.8,0,0,0,,,,,,,,,,,-0.0004571924710716456,0.0013128779419025534,0.7965287048400621,0.6045991148623748,x,
1657209026957,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209026991,0,0,9.8,,,,,,,-0.003490658503988659,0,0,0.00029559566769043246,0.0006339069550347761,0.10018562009968693,0.9949685182509117,-0.0004457181866182185,0.0013168176578618046,0.7965287048400621,0.6045991148623748,x,
1657209026992,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209027006,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209027259,,,,,,,,,,,,,0.00014542153198677965,0.0006841545179514877,0.10018562009968693,0.9949685182509117,-2.5265933735124944e-17,4.1719015274438923e-17,0.7965299180241963,0.6045991148623748,x,
1657209027260,0,0,9.9,0,0,0,0,0,9.8,,,,,,,,,,,,x,
1657209027272,,,,,,,,,,-0.003490658503988659,0.0017453292519943296,0.0017453292519943296,,,,,,,,,x,
1657209027273,,,,,,,,,,,,,0.00012986246007607648,0.000687277649761582,0.10018562009968693,0.9949685182509117,-2.599018282177153e-17,4.127170992177916e-17,0.7965299180241963,0.6045991148623748,x,
1657209027275,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209027276,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209027286,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209027287,,,,,,,,,,-0.003490658503988659,0,0,,,,,,,,,x,
1657209027305,0,0,9.8,0,0,0,0,0,9.8,0,0,0.0017453292519943296,,,,,,,,,x,
1657209027307,,,,,,,,,,,,,0.0001537689954457213,0.0006823268442897641,0.10018562009968693,0.9949685182509117,-2.4754366885457782e-17,4.2024575703708707e-17,0.7965299180241963,0.6045991148623748,x,
1657209027322,0,0,9.8,0,0,0,0,0,9.8,-0.0017453292519943296,0,0,,,,,,,,,x,
1657209027332,,,,,,,,,,,,,0.00019513724260206586,0.0006716667945852891,0.10018562009968693,0.9949685182509117,,,,,x,
1657209027333,,,,,,,,,,,,,,,,,-0.0006050609989873386,0.0012516287921917287,0.7965287048400621,0.6045991148623748,x,
1657209027334,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209027337,,,,0,0,0,0,0,9.8,,,,,,,,,,,,x,
1657209027339,,,,,,,,,,-0.003490658503988659,0.0017453292519943296,0,,,,,,,,,x,
1657209027348,,,,,,,,,,,,,0.00022424920927943069,0.000662515749651557,0.10018562009968693,0.9949685182509117,-0.000574300364464315,0.001266038126327575,0.7965287048400621,0.6045991148623748,x,
1657209027355,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209027356,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209027357,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209027359,,,,,,,,,,-0.003490658503988659,-0.0017453292519943296,0,,,,,,,,,x,
1657209027375,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209027376,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209027377,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209027385,,,,,,,,,,-0.003490658503988659,0.0017453292519943296,0,,,,,,,,,x,
1657209027387,,,,,,,,,,,,,0.00024151500520794026,0.0006564185620914623,0.10018562009968693,0.9949685182509117,-0.0005787161634073561,0.001264025730810078,0.7965287048400621,0.6045991148623748,x,
1657209027402,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209027403,,,,0,0,0,0,0,9.8,-0.003490658503988659,0,0.0017453292519943296,,,,,,,,,x,
1657209027407,,,,,,,,,,,,,0.00023347751473975253,0.000659320162371638,0.10018562009968693,0.9949685182509117,-0.0006006883129338762,0.0012537332238732192,0.7965287048400621,0.6045991148623748,x,
1657209027419,0,0,9.8,0,0,0,0,0,9.8,-0.003490658503988659,0,0,,,,,,,,,x,
1657209027434,,,,,,,,,,,,,0.0002468496325801065,0.0008387231007168671,0.10018424675768349,0.9949685182509117,-0.0006866810751073081,0.0012087772942227005,0.7965287048400621,0.6045991148623748,x,
1657209027435,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209027436,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209027437,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209027439,,,,,,,,,,-0.003490658503988659,0.0017453292519943296,0,,,,,,,,,x,
1657209027451,,,,,,,,,,,,,0.0002365845292862107,0.0008416762686944855,0.10018424675768349,0.9949685182509117,-0.0007118451962411061,0.0011941314259859938,0.7965287048400621,0.6045991148623748,x,
1657209027454,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209027457,,,,0,0,0,0,0,9.8,,,,,,,,,,,,x,
1657209027459,,,,,,,,,,-0.003490658503988659,0,0,,,,,,,,,x,
1657209027475,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209027476,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209027477,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209027485,,,,,,,,,,-0.005235987755982989,0.005235987755982989,0,,,,,,,,,x,
1657209027487,,,,,,,,,,,,,0.00023805317041411373,0.0008412620690586487,0.10018424675768349,0.9949685182509117,-0.000749002518137085,0.0011711825962518344,0.7965287048400621,0.6045991148623748,x,
1657209027502,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209027503,,,,0,0,0,0,0,9.8,-0.003490658503988659,0.013962634015954637,0,,,,,,,,,x,
1657209027507,,,,,,,,,,,,,0.00021594992184300075,0.0008472052950950267,0.10018424675768349,0.9949685182509117,,,,,x,
1657209027950,1.9000000000000001,-0.30000000000000004,10.700000000000001,,,,,,,,,,,,,,,,,,x,
1657209027951,,,,-0.1,0,1.1,2,-0.30000000000000004,9.600000000000001,1.3089969389957472,-0.9442231253289323,1.0576695267085636,,,,,,,,,x,
1657209027962,1.4000000000000001,-0.5,11.100000000000001,-1.3,-0.9,1.7000000000000002,2.7,0.4,9.4,1.858775653373961,-2.2322761133007476,1.7278759594743862,0.056561430776340564,-0.12763812328423427,0.26256642924370766,0.9547607995027975,0.13135768979858684,-0.0454866783988391,0.8776768799452099,0.4586495544843149,x,
1657209028277,2.4000000000000004,3.9000000000000004,3.5,,,,,,,,,,0.2667448167648785,-0.1289494827167004,0.2821419081047451,0.9124774941483107,0.27609508829069507,0.10709022710214026,0.8600427851796881,0.4154871756640994,,
1657209028278,,,,-1.4000000000000001,-0.2,-4.6000000000000005,3.8000000000000003,4.1000000000000005,8.1,,,,,,,,,,,,,
1657209028288,,,,,,,,,,1.2897983172238097,1.7994344588061537,-2.569124658935653,,,,,,,,,,
1657209028304,-5,3.5,7.6000000000000005,-8.3,-0.9,-0.6000000000000001,3.3000000000000003,4.4,8.1,-0.0017453292519943296,1.642354826126664,-2.3736477827122884,,,,,,,,,,
1657209028307,,,,,,,,,,,,,0.27318760502616984,-0.10432020219854565,0.2651575758420698,0.9187912101488983,0.26210645420843365,0.12897236459272893,0.8532105493463338,0.4320857488019823,,
1657209028326,-11.200000000000001,3.1,11,,,,,,,,,,,,,,,,,,,
1657209028327,,,,-14,-1.4000000000000001,2.7,2.8000000000000003,4.5,8.200000000000001,-0.16580627893946132,1.5166911199830724,-1.8395770316020235,0.26752437429821685,-0.06620558934791174,0.23788701419048353,0.9313738763649,,,,,,
1657209028328,,,,,,,,,,,,,,,,,0.24421207836066675,0.14099590918088892,0.8476986798738252,0.4493189986158965,,
1657209028337,-18.6,1.2000000000000002,12.100000000000001,-21,-3.4000000000000004,3.8000000000000003,2.5,4.6000000000000005,8.3,,,,,,,,,,,,,x
1657209028339,,,,,,,,,,0.312413936106985,0.4590215932745087,-0.3368485456349056,,,,,,,,,,x
1657209028358,,,,,,,,,,,,,0.2713766435062127,-0.06515176781629856,0.24005343321645561,0.9297764858882515,,,,,,x
1657209028359,-23.8,1,13.3,-26.200000000000003,-3.6,5,2.5,4.6000000000000005,8.3,1.0227629416686772,-1.1152653920243767,2.1223203704251046,,,,,0.2325055295818723,0.1544763045222174,0.8440555241869353,0.45787391511695674,,x
1657209028370,,,,,,,,,,,,,0.2835883511731756,-0.08078226685936375,0.2636439209193542,0.9184463813430872,,,,,,x
1657209028371,,,,,,,,,,,,,,,,,0.25257502807064003,0.15236299792932997,0.8518290322740562,0.4328725815204139,,x
1657209028375,-15.4,0.7000000000000001,13.3,,,,,,,,,,,,,,,,,,,x
1657209028376,,,,-18.400000000000002,-4,5.2,,,,,,,,,,,,,,,,x
1657209028377,,,,,,,2.9000000000000004,4.7,8.1,,,,,,,,,,,,,x
1657209028389,,,,,,,,,,2.419026343264141,0.9529497715889039,4.726351614400644,,,,,,,,,,x
1657209028390,,,,,,,,,,,,,0.30012490301436473,-0.09347849774308098,0.3089066087952787,0.8976433145146883,0.27248972003627453,0.15605633409347458,0.8674516122305842,0.3859060423243187,,x
1657209028394,-1.6,-0.30000000000000004,10.3,,,,,,,,,,,,,,,,,,,x
1657209028401,,,,-5.1000000000000005,-5.1000000000000005,2.4000000000000004,3.5,4.7,7.9,,,,,,,,,,,,,x
1657209028418,13.8,-1.1,4.3,10.100000000000001,-5.800000000000001,-3.4000000000000004,3.7,4.800000000000001,7.7,,,,,,,,,,,,,x
1657209028419,,,,,,,,,,1.9582594207376378,2.1205750411731104,3.8117990863556157,,,,,,,,,,x
1657209028427,,,,,,,,,,,,,0.31238432149216006,-0.0872192697209975,0.3551887251895909,0.8767267557075077,0.2770964430213305,0.1698049186742431,0.8832871235067452,0.3379167180033269,,x
1657209028438,30.700000000000003,-2,4.7,27,-6.7,-3.1,,,,,,,,,,,,,,,,x
1657209028439,,,,,,,3.7,4.800000000000001,7.7,0.932005820564972,1.9739673840055867,2.9618237406343773,,,,,,,,,,x
1657209028454,41.800000000000004,0.8,4.800000000000001,,,,,,,,,,0.3128358125907323,-0.06421597001504638,0.42380322010559546,0.8475853315058319,0.2608433376229459,0.18537171129214647,0.9086977628290427,0.2680792004237478,,x
1657209028456,,,,38.1,-3.8000000000000003,-3,,,,,,,,,,,,,,,,x
1657209028457,,,,,,,3.7,4.7,7.800000000000001,,,,,,,,,,,,,x
1657209028459,,,,,,,,,,0.39444441095071847,0.7278022980816354,1.8552849948699723,,,,,,,,,,x
1657209028470,,,,,,,,,,,,,0.31393754267879953,-0.06387131493342756,0.43772879174543383,0.8400935538989419,,,,,,x
1657209028471,,,,,,,,,,,,,,,,,0.26032889143995325,0.18569079363743074,0.9131168784202854,0.25291374771637,,x
1657209028474,41.800000000000004,5.300000000000001,3,,,,,,,,,,,,,,,,,,,x
1657209028477,,,,38,0.7000000000000001,-4.800000000000001,3.7,4.6000000000000005,7.800000000000001,,,,,,,,,,,,,x
1657209028479,,,,,,,,,,0.4956735075663896,-0.6859143960337716,0.17976891295541594,,,,,,,,,,x
1657209028495,33.4,5.6000000000000005,5.2,,,,,,,,,,,,,,,,,,,x
1657209028504,,,,29.5,0.9,-2.5,3.9000000000000004,4.800000000000001,7.6000000000000005,0.5916666164260778,-1.9181168479417683,-2.3806290997202657,,,,,,,,,,x
1657209028507,,,,,,,,,,,,,0.3243479745100721,-0.0695341807279847,0.42919250906690704,0.8400935538989419,0.27224923021502906,0.18992369364551803,0.9070953914178965,0.25881904510252074,,x
1657209028523,18.7,4.800000000000001,6.9,14.8,-0.2,-0.6000000000000001,3.9000000000000004,5.1000000000000005,7.4,,,,,,,,,,,,,x
1657209028524,,,,,,,,,,0.5550147021341968,-1.9687313962496038,-4.049163864626845,,,,,,,,,,x
1657209028527,,,,,,,,,,,,,0.3392035125238332,-0.07395832619225366,0.39937646168793733,0.8485102149815036,0.2848422445530239,0.19723412095625098,0.8932341674682768,0.28652455272779825,,x
1657209029002,-28,-9.3,11.700000000000001,-31.200000000000003,-14.4,3.9000000000000004,,,,,,,0.3158284213388527,-0.06483026436978982,0.3327050664689906,0.8862035792312147,0.2625025937850719,0.18655088326965716,0.8752752159730818,0.36081082648764173,,x
1657209029003,,,,,,,3.2,5.1000000000000005,7.800000000000001,-0.9826203688728076,-4.621631859280985,-3.5499996985564666,,,,,,,,,,x
1657209029050,,,,,,,,,,,,,0.33125259414215696,-0.17317467124468655,0.3158756657184881,0.8720692724321206,0.35182363754297796,0.1238966607566476,0.8537671164194874,0.36325123047297836,,x
1657209029051,-23.6,11.3,26.400000000000002,-28.6,6.7,19.3,5,4.6000000000000005,7.1000000000000005,-0.2111848394913139,3.967133389783111,2.3265238929084413,,,,,,,,,,x
1657209029364,5.300000000000001,-22.6,9.8,3.4000000000000004,-25.1,0.5,1.9000000000000001,2.5,9.3,0.9965830028887622,-4.783947479716457,-3.085742117525975,0.15606755490461147,-0.03631805768927019,0.40887811991142703,0.8984111531194788,0.13265779766057034,0.08947881434761402,0.936121723287843,0.31316380648374953,,x
1657209029374,,,,,,,,,,,,,0.18224414102475844,-0.07178787626909927,0.37626948340310923,0.9055687990111396,0.17634086844325175,0.08411027966217617,0.9191580824489981,0.3420201433256688,,x
1657209029375,-26.700000000000003,-17.900000000000002,3.2,,,,,,,,,,,,,,,,,,,x
1657209029377,,,,-29.3,-20.6,-5.800000000000001,2.6,2.7,9.1,,,,,,,,,,,,,x
1657209029379,,,,,,,,,,-0.9477137838329209,-4.330161874197931,-1.4276793281313616,,,,,,,,,,x
1657209029426,-36.800000000000004,6.1000000000000005,22.3,-40.400000000000006,4.2,13.4,,,,,,,0.15698572138148503,-0.13840153070546457,0.3524732518285584,0.912120116172273,0.20847761045827648,0.020808831911442626,0.9075028242529433,0.3640641460306412,,x
1657209029427,,,,,,,3.6,1.9000000000000001,8.9,-3.759439208795786,1.1431906600562858,-0.19198621771937627,,,,,,,,,,x
1657209029442,-33.300000000000004,14.100000000000001,26,,,,,,,,,,,,,,,,,,,x
1657209029443,,,,-36.5,12.9,16.8,3.3000000000000003,1.2000000000000002,9.200000000000001,-2.6022859147235455,2.097885760897184,0.6510078109938849,,,,,,,,,,x
1657209029447,,,,,,,,,,,,,0.11829154883167006,-0.13560014829966505,0.3486375228240788,0.9198214973217377,0.18019186844871252,-0.005662757596717768,0.9104847042516128,0.3721779507778718,,x
1657209029456,-12.9,8,30.6,-15.8,7.2,21.200000000000003,,,,,,,,,,,,,,,,x
1657209029457,,,,,,,2.9000000000000004,0.8,9.3,,,,,,,,,,,,,x
1657209029459,,,,,,,,,,0.1117010721276371,3.3789574318610223,2.4975661596038856,,,,,,,,,,x
1657209029474,11.5,7.6000000000000005,16.8,,,,,,,,,,0.08122477346205183,-0.08989323796712718,0.38660244086442175,0.9142539552342637,0.12109316544615051,-0.001690889434919929,0.932456619887441,0.3403795502130501,,x
1657209029476,,,,9.200000000000001,6.800000000000001,7.300000000000001,,,,,,,,,,,,,,,,x
1657209029477,,,,,,,2.2,0.8,9.5,,,,,,,,,,,,,x
1657209029479,,,,,,,,,,2.076941809873252,4.263839362622147,2.4364796357840843,,,,,,,,,,x
1657209029489,,,,,,,,,,,,,0.07953386059885786,-0.045181521165632156,0.41260052147341175,0.9063077870366499,0.08828286738455558,0.027835481165114286,0.9440729053194,0.31647696718158613,,x
1657209029495,26.8,6.4,8.4,,,,,,,,,,,,,,,,,,,x
1657209029496,,,,25.3,5.4,-1.2000000000000002,,,,,,,,,,,,,,,,x
1657209029497,,,,,,,1.5,1.1,9.600000000000001,,,,,,,,,,,,,x
1657209029505,,,,,,,,,,1.0995574287564276,3.5465090400524777,1.879719604397893,,,,,,,,,,x
1657209029521,39.2,7.5,11.200000000000001,38.300000000000004,6.300000000000001,1.5,0.9,1.2000000000000002,9.700000000000001,,,,,,,,,,,,,x
1657209029522,,,,,,,,,,0.6387905062299246,1.4521139376592822,1.1798425743481669,,,,,,,,,,x
1657209029527,,,,,,,,,,,,,0.0744606777642264,-0.015149196107778989,0.4309387099737105,0.8991762550080904,0.06232050031359919,0.04445278086156346,0.9514263639555638,0.2982079467160983,,x
1657209029539,44.900000000000006,4.9,11.100000000000001,44.2,3.6,1.4000000000000001,0.7000000000000001,1.3,9.700000000000001,1.0297442586766545,0.5515240436302081,-0.3961897402027128,,,,,,,,,,x
1657209029547,,,,,,,,,,,,,0.07649507312021771,-0.0036074160743748106,0.4387841114545486,0.895323401834578,0.054948020986538386,0.05362152772263333,0.9542358550743121,0.2890317969444716,,x
1657209029558,36.7,-5.7,7.4,36,-7.2,-2.3000000000000003,,,,,,,,,,,,,,,,x
1657209029559,,,,,,,0.7000000000000001,1.6,9.700000000000001,1.7627825445142729,-1.4154620233674013,-2.3108159296404924,,,,,,,,,,x
1657209029571,,,,,,,,,,,,,0.11107563815106168,-0.002326702937374645,0.4061132172200264,0.907044014291465,,,,,,x
1657209029572,,,,,,,,,,,,,,,,,0.07702212862850781,0.07920359296744114,0.9404632117782169,0.3214394653031615,,x
1657209029574,18.3,-20,3.2,,,,,,,,,,,,,,,,,,,x
1657209029576,,,,17.400000000000002,-22,-6.4,,,,,,,,,,,,,,,,x
1657209029577,,,,,,,0.9,2,9.600000000000001,,,,,,,,,,,,,x
1657209029579,,,,,,,,,,1.960004749989632,-3.0735248127620145,-3.1171580440618727,,,,,,,,,,x
1657209029591,,,,,,,,,,,,,0.14134372660650743,-0.02289268835743514,0.37301131522957226,0.9167117510316201,0.11315324056960743,0.08777065031871233,0.9250405999409372,0.3518416484047017,,x
1657209029594,-10.5,-22.200000000000003,-1.2000000000000002,,,,,,,,,,,,,,,,,,,x
1657209030089,,,,47.800000000000004,3.6,-6.6000000000000005,0.1,2.6,9.5,-1.6615534478986018,-0.7627088831215221,-2.0891591146372126,0.10501215863442517,0.047194335367060115,0.40416611868508967,0.9074110919286967,,,,,,x
1657209030090,40,2.7,7.4,,,,,,,,,,,,,,0.036977324262954914,0.10924479860106857,0.9393135887192888,0.32309167973851477,,x
1657209030112,,,,1.9000000000000001,8.200000000000001,-0.2,1.4000000000000001,1,9.700000000000001,,,,,,,,,,,,,x
1657209030113,3.3000000000000003,9.1,9.4,,,,,,,1.0471975511965979,2.6930430358272504,-0.36302848441482055,0.06766998750966824,-0.0524902228242329,0.28912054680667715,0.9534541723190012,0.08503743767111809,0.013773059519927048,0.8946561768012449,0.43837114678907746,,x
1657209030447,,,,,,,,,,,,,0.04296680124044055,0.014627092268460084,0.24021079369660608,0.9696590518087175,0.018681894062680556,0.041763897260894405,0.8729982423126553,0.4855726852272752,,x
1657209030457,17.3,14.4,17.8,17.2,14,8,0.2,0.4,9.8,,,,,,,,,,,,,x
1657209030460,,,,,,,,,,-2.759365547403035,-2.8396506929947742,-2.429498318776107,,,,,,,,,,x
1657209030467,,,,,,,,,,,,,0.019423075674086424,-0.0031458518112205233,0.23431743661557025,0.9719610005785463,0.015617823393372886,0.012114425613430688,0.8709895688072705,0.49090375361514094,,x
1657209030478,-2.2,7.7,24.5,-2.8000000000000003,7.800000000000001,14.700000000000001,0.7000000000000001,-0.1,9.8,,,,,,,,,,,,,x
1657209030479,,,,,,,,,,-0.8848819307611251,-2.2497294058206907,-3.597123588360313,,,,,,,,,,x
1657209030492,,,,,,,,,,,,,0.005216076738561089,-0.057315034335124276,0.17200448314537098,0.9834135636447744,0.045133307020860026,-0.034882983766610184,0.836728440761278,0.5446390350150271,,x
1657209030496,-16.400000000000002,-4.7,25,-17.5,-4.7,15.200000000000001,,,,,,,,,,,,,,,,x
1657209030497,,,,,,,1.1,-0.1,9.700000000000001,,,,,,,,,,,,,x
1657209030498,,,,,,,,,,1.9652407377456151,-1.9250981649497456,-2.7139869868511823,,,,,,,,,,x
1657209030511,,,,,,,,,,,,,0.035172513728470294,-0.0711661735925443,0.1505640847631601,0.9854078984834901,0.07597365960258395,-0.022793190216115523,0.8237607979039044,0.5613613999582491,,x
1657209030514,-29.5,-15.700000000000001,17.6,,,,,,,,,,,,,,,,,,,x
1657209030516,,,,-30.900000000000002,-16.2,8,,,,,,,,,,,,,,,,x
1657209030517,,,,,,,1.5,0.5,9.700000000000001,,,,,,,,,,,,,x
1657209030526,,,,,,,,,,3.8903389026953605,-1.4643312424232424,-0.7574728953655391,,,,,,,,,,x
1657209030535,-27.200000000000003,-14.8,13.600000000000001,,,,,,,,,,,,,,,,,,,x
1657209030545,,,,-29,-16,4,1.7000000000000002,1.2000000000000002,9.600000000000001,,,,,,,,,,,,,x
1657209030546,,,,,,,,,,2.855358656262723,0.2844886680750757,1.1763519158441782,,,,,,,,,,x
1657209030547,,,,,,,,,,,,,0.07459727470290846,-0.07751803791628192,0.15026838194288986,0.9827744470593314,,,,,,x
1657209030548,,,,,,,,,,,,,,,,,0.10813403928528917,0.001698705232311817,0.8214609152213425,0.5599161622172516,,x
1657209030560,-9.1,-9.700000000000001,8.1,-10.700000000000001,-11.200000000000001,-1.4000000000000001,,,,,,,,,,,,,,,,x
1657209030561,,,,,,,1.5,1.6,9.600000000000001,0.03316125578789226,4.0962877544306915,2.139773662945048,,,,,,,,,,x
1657209030567,,,,,,,,,,,,,0.09304094575012509,-0.0634682299882799,0.16760660942974026,0.9793994030381801,0.10962108031370105,0.024704177390321408,0.8311084429292154,0.5446390350150271,,x
1657209030582,16.5,-8.200000000000001,9.8,,,,,,,,,,,,,,,,,,,x
1657209030583,,,,15.8,-9.600000000000001,0.1,0.7000000000000001,1.4000000000000001,9.700000000000001,-1.9250981649497456,6.44201026911107,2.165953601724963,,,,,,,,,,x
1657209030596,,,,,,,,,,,,,0.03943772163081747,0.04126921830904197,0.21758790081975443,0.9743700647852352,-0.003293847627235069,0.057125708493837885,0.8614973481122596,0.5045276238150193,,x
1657209030597,25.200000000000003,2.4000000000000004,2.6,25.8,1.4000000000000001,-7.2,-0.6000000000000001,0.9,9.700000000000001,,,,,,,,,,,,,x
1657209030599,,,,,,,,,,-4.36157780073383,9.334020839665675,1.6894787159305111,,,,,,,,,,x
1657209030612,,,,,,,,,,,,,-0.025432865329539905,0.11194317483858195,0.23852831942926914,0.9643267785343497,-0.09880912956330189,0.05750828667821608,0.8683926114225017,0.4825182124076633,,x
1657209030615,27.5,20,-5.6000000000000005,,,,,,,,,,,,,,,,,,,x
1657209030616,,,,27.400000000000002,2.3000000000000003,-7,,,,,,,,,,,,,,,,x
1657209030617,,,,,,,-2.2,0,9.5,,,,,,,,,,,,,x
1657209030619,,,,,,,,,,-5.380850083898518,7.983135998622063,0.5934119456780721,,,,,,,,,,x
1657209030635,13.9,8.200000000000001,22.1,,,,,,,,,,-0.08471871877337968,0.15158629862090203,0.24345374959724841,0.9542403285162768,-0.16924689298993661,0.04157102411530378,0.8643202837439704,0.4717815026853006,,x
1657209030636,,,,17.1,9,12.9,,,,,,,,,,,,,,,,x
1657209030637,,,,,,,-3.2,-0.9,9.200000000000001,,,,,,,,,,,,,x
1657209030649,,,,,,,,,,-3.207915165165578,-0.9250245035569947,-1.6598081186466074,,,,,,,,,,x
1657209031089,-0.2,0,8.4,,,,,,,,,,-0.0690215065481737,-0.038259245824559245,0.10396801718904819,0.9914448613738104,-0.01922710312294949,-0.07711569861265331,0.7962517453628443,0.5997221402779842,,
1657209031090,,,,-0.8,1.4000000000000001,-1.3,0.6000000000000001,-1.4000000000000001,9.700000000000001,-0.015707963267948967,0.2844886680750757,-0.006981317007977318,,,,,,,,,,
1657209031105,0,0,10,-0.6000000000000001,1.5,0.30000000000000004,0.6000000000000001,-1.4000000000000001,9.700000000000001,0.0017453292519943296,-0.03665191429188092,0.003490658503988659,-0.06932389290832258,-0.037327070482953355,0.10410559320546574,0.9914448613738104,-0.01981510735179245,-0.07553069674543962,0.7963892451748575,0.5997221402779842,x,
1657209031114,0,0,9.9,,,,,,,,,,,,,,,,,,x,
1657209031129,,,,-0.6000000000000001,1.4000000000000001,0.2,0.6000000000000001,-1.4000000000000001,9.700000000000001,-0.003490658503988659,-0.003490658503988659,0,-0.06909870306245727,-0.037361529371623806,0.1042428520981919,0.9914448613738104,-0.019683251304139834,-0.07556516557457345,0.7963892451748575,0.5997221402779842,x,
1657209031134,0,0,9.9,,,,,,,,,,,,,,,,,,x,
1657209031176,,,,,,,,,,,,,-0.06893855631118892,-0.03727493834623402,0.1043797934491123,0.9914448613738104,,,,,x,
1657209031177,0,0,9.8,-0.6000000000000001,1.4000000000000001,0.1,0.6000000000000001,-1.4000000000000001,9.700000000000001,-0.003490658503988659,-0.0017453292519943296,0.0017453292519943296,-0.06893855631118892,-0.03727493834623402,0.1043797934491123,0.9914448613738104,-0.019683251304139834,-0.07556516557457345,0.7963892451748575,0.5997221402779842,x,
1657209031177,0,0,9.9,,,,,,,,,,,,,,-0.019683251304139834,-0.07556516557457345,0.7963892451748575,0.5997221402779842,x,
1657209031534,0,0.1,9.9,,,,,,,,,,,,,,,,,,x,
1657209031536,,,,-0.1,0.1,0,,,,,,,,,,,,,,,x,
1657209031537,,,,,,,0,-0.1,9.8,,,,,,,,,,,,x,
1657209031539,,,,,,,,,,-0.003490658503988659,0,0,,,,,,,,,x,
1657209031547,,,,,,,,,,,,,-0.0035152852338092215,-0.0015211997591910282,0.10445826130141542,0.9945218953682733,-0.0014036551252837649,-0.003941921550407804,0.799149433872019,0.6011178531276634,x,
1657209031569,0,0,9.8,-0.1,0.1,0,0,-0.1,9.8,-0.003490658503988659,0,0.0017453292519943296,,,,,,,,,x,
1657209031570,,,,,,,,,,,,,-0.0027117718866364045,-0.0010791450997080815,0.10448770919197053,0.9945218953682733,-0.0010133221240054165,-0.0025990368495790476,0.7991555198063243,0.6011178531276634,x,
1657209031579,0,0,9.8,0,0,0,0,0,9.8,-0.005235987755982989,0,0.0017453292519943296,,,,,,,,,x,
1657209031587,,,,,,,,,,,,,-0.0020854512117722567,-0.0006655523791006694,0.10450553844830987,0.9945218953682733,-0.0011877497992903172,-0.002524096806137681,0.7991555198063243,0.6011178531276634,x,
